-11.320072174072266,0.04661361873149872,0.0,0.0,0.0,1.0,0.0,3.0,1.0
-9.751909255981445,0.21635913848876953,-1.5271625741775097e-08,-1.595935650300362e-08,0.013656298629939556,0.9999067187309265,0.027313447083127496,4.0,2.0
-7.220177173614502,0.7249877452850342,0.0,0.0,0.0,1.0,0.0,4.0,1.0
-2.2975006103515625,0.5877381563186646,-8.743629820173737e-09,-4.3470071986462244e-09,-0.06409474462270737,0.9979438185691833,-0.12827742179830623,1.0,0.5
-2.507185697555542,1.3380366563796997,1.14394038686072e-09,1.9944483398148805e-08,0.00678167724981904,0.9999769926071167,0.013563458624222315,1.0,0.6
-3.4235806465148926,2.065525531768799,1.14394038686072e-09,1.9944483398148805e-08,0.00678167724981904,0.9999769926071167,0.013563458624222315,2.0,0.8
-4.392058372497559,2.6010520458221436,1.14394038686072e-09,1.9944483398148805e-08,0.00678167724981904,0.9999769926071167,0.013563458624222315,4.0,1.0
-5.861636638641357,3.1342623233795166,1.14394038686072e-09,1.9944483398148805e-08,0.00678167724981904,0.9999769926071167,0.013563458624222315,4.0,1.0
-8.371198654174805,3.4599668979644775,1.14394038686072e-09,1.9944483398148805e-08,0.00678167724981904,0.9999769926071167,0.013563458624222315,4.0,1.0
-11.08042049407959,3.5476903915405273,1.14394038686072e-09,1.9944483398148805e-08,0.00678167724981904,0.9999769926071167,0.013563458624222315,3.0,1.0
-13.583900451660156,2.926407814025879,1.14394038686072e-09,1.9944483398148805e-08,0.00678167724981904,0.9999769926071167,0.013563458624222315,1.0,0.8
-14.409612655639648,1.3872857093811035,1.14394038686072e-09,1.9944483398148805e-08,0.00678167724981904,0.9999769926071167,0.013563458624222315,1.0,0.6
-13.110400199890137,0.2317829132080078,1.14394038686072e-09,1.9944483398148805e-08,0.00678167724981904,0.9999769926071167,0.013563458624222315,2.0,0.6
-11.320072174072266,0.04661361873149872,0.0,0.0,0.0,1.0,0.0,3.0,1.0
