-9.851146697998047,-0.5169471502304077,-0.056837581622512595
-4.297537326812744,-0.6277307868003845,0.009739385918644324
0.8868242502212524,-0.5701685547828674,0.02128221915145327
6.998414039611816,-0.3625532388687134,0.20859774127633657
8.607132911682129,0.05614642798900604,0.521335763283479
9.165260314941406,0.42558735609054565,0.8133988028466939
9.969619750976562,2.338470697402954,1.4893891204472878
10.183022499084473,4.037899971008301,1.5435064051602985
10.207647323608398,6.344854354858398,1.6489723405214216
9.928584098815918,7.379288673400879,2.1914374910076924
9.058562278747559,8.12637996673584,2.760885598813381
6.694726943969727,8.840631484985352,3.066999585935901
2.927366256713867,8.963777542114258,-3.1382170625210937
-1.1518878936767578,8.930937767028809,-3.1382170625210937
-6.429474353790283,8.930937767028809,-3.1382170625210937
-9.622291564941406,8.955567359924316,-3.1382170625210937
-11.64960765838623,8.906307220458984,-2.839869699912598
-12.634538650512695,8.4876070022583,-2.465322716938019
-13.217288970947266,7.871872425079346,-1.9737830853260165
-13.706377983093262,6.473034381866455,-1.6721593760318323
-13.813365936279297,5.257650375366211,-1.5785124210174675
-13.83629322052002,3.0026936531066895,-1.5396329567237577
-13.691097259521484,1.7108708620071411,-1.3935289606322077
-13.500046730041504,1.0076298713684082,-1.2488602786256162
-13.107437133789062,0.3512537479400635,-0.696396514427071
-9.851146697998047,-0.5169471502304077,-0.056837581622512595
